21.875,0.674823
22,0.614231
22.125,0.564109
22.25,0.512965
22.375,0.461699
22.5,0.412914
22.625,0.373407
22.75,0.34221
22.875,0.320935
23,0.310659
23.125,0.306618
23.25,0.317636
23.375,0.34551
23.5,0.389608
23.625,0.436021
23.75,0.49984
23.875,0.582444
24,0.681757
24.125,0.779766
24.25,0.892404
24.375,1.02009
24.5,1.15998
24.625,1.29632
24.75,1.43993
24.875,1.58997
25,1.74365
25.125,1.89366
25.25,2.0407
25.375,2.18261
25.5,2.31759
25.625,2.45105
25.75,2.57085
25.875,2.67376
26,2.75965
26.125,2.84802
26.25,2.91415
26.375,2.95427
26.5,2.97015
26.625,2.9935
26.75,2.9902
26.875,2.95658
27,2.89616
27.125,2.84798
27.25,2.774
27.375,2.67127
27.5,2.54445
27.625,2.43328
27.75,2.30223
27.875,2.14954
28,1.9801
28.125,1.8275
28.25,1.66463
28.375,1.49107
28.5,1.31105
28.625,1.14644
28.75,0.982604
28.875,0.820307
29,0.662305
29.125,0.515982
29.25,0.38027
29.375,0.256757
29.5,0.146265
29.625,0.0421592
29.75,-0.0449453
29.875,-0.113228
30,-0.163795
30.125,-0.213684
30.25,-0.245055
30.375,-0.256452
30.5,-0.250461
30.625,-0.248704
30.75,-0.231993
30.875,-0.199704
31,-0.155129
31.125,-0.117907
31.25,-0.0733241
31.375,-0.0218175
31.5,0.0335357
31.625,0.0807472
31.75,0.125741
31.875,0.167095
32,0.202773
32.125,0.231809
32.25,0.249599
32.375,0.254093
32.5,0.244832
32.625,0.232106
32.75,0.202055
32.875,0.152558
33,0.0848401
33.125,0.01749
33.25,-0.0686398
33.375,-0.175131
33.5,-0.299415
33.625,-0.42002
33.75,-0.555703
33.875,-0.706987
34,-0.870667
34.125,-1.02892
34.25,-1.19414
34.375,-1.36548
34.5,-1.54002
34.625,-1.70959
34.75,-1.87543
34.875,-2.03536
35,-2.18757
35.125,-2.33757
35.25,-2.47306
35.375,-2.59081
35.5,-2.69078
35.625,-2.79307
35.75,-2.87252
35.875,-2.92541
36,-2.95365
36.125,-2.98957
36.25,-2.99873
36.375,-2.97753
36.5,-2.92964
36.625,-2.89441
36.75,-2.83379
36.875,-2.74496
37,-2.63264
37.125,-2.53644
37.25,-2.42119
37.375,-2.28521
37.5,-2.13341
37.625,-1.99887
37.75,-1.855
37.875,-1.70143
38,-1.54229
38.125,-1.39894
38.25,-1.25705
38.375,-1.11734
38.5,-0.982431
38.625,-0.859589
38.75,-0.747447
38.875,-0.647403
39,-0.560172
39.125,-0.479861
39.25,-0.415777
39.375,-0.36942
39.5,-0.339658
39.625,-0.311409
39.75,-0.299958
39.875,-0.306324
40,-0.328033
40.125,-0.346777
40.25,-0.377924
40.375,-0.421581
40.5,-0.474736
40.625,-0.522315
40.75,-0.574163
40.875,-0.629298
41,-0.685086
41.125,-0.735002
41.25,-0.779471
41.375,-0.816552
41.5,-0.844776
41.625,-0.869014
41.75,-0.879063
41.875,-0.872429
42,-0.849275
42.125,-0.825515
42.25,-0.782125
42.375,-0.716641
42.5,-0.630888
42.625,-0.548338
42.75,-0.445542
42.875,-0.320679
43,-0.176826
43.125,-0.0392378
43.25,0.114047
43.375,0.283709
43.5,0.466175
43.625,0.641054
43.75,0.822847
43.875,1.01083
44,1.20185
44.125,1.38626
44.25,1.56655
44.375,1.74062
44.5,1.9066
44.625,2.06924
44.75,2.21699
44.875,2.34674
45,2.45847
45.125,2.57185
45.25,2.66233
45.375,2.72636
45.5,2.76592
45.625,2.81278
45.75,2.83335
45.875,2.82426
46,2.78918
46.125,2.76654
46.25,2.71953
46.375,2.64554
46.5,2.54927
46.625,2.46891
46.75,2.37088
46.875,2.25372
47,2.12219
47.125,2.00766
47.25,1.88526
47.375,1.75472
47.5,1.61998
47.625,1.50074
47.75,1.38408
47.875,1.27072
48,1.16306
48.125,1.06725
48.25,0.982545
48.375,0.910249
48.5,0.850867
48.625,0.798394
48.75,0.761632
48.875,0.741824
49,0.737741
49.125,0.735537
49.25,0.74862
49.375,0.777626
49.5,0.820139
49.625,0.860571
49.75,0.911035
49.875,0.971169
50,1.0382
50.125,1.10113
50.25,1.1654
50.375,1.22953
50.5,1.29129
50.625,1.34923
50.75,1.39864
50.875,1.43711
51,1.46371
51.125,1.48882
51.25,1.49693
51.375,1.48515
51.5,1.45421
51.625,1.42543
51.75,1.37483
51.875,1.29959
52,1.20213
52.125,1.11068
52.25,0.997558
52.375,0.860692
52.5,0.703656
52.625,0.55551
52.75,0.390997
52.875,0.209251
53,0.014208
53.125,-0.17097
53.25,-0.363178
53.375,-0.561844
53.5,-0.763604
53.625,-0.956915
53.75,-1.14598
53.875,-1.32887
54,-1.50363
54.125,-1.67365
54.25,-1.82878
54.375,-1.96612
54.5,-2.08563
54.625,-2.20573
54.75,-2.30336
54.875,-2.37524
55,-2.42333
55.125,-2.47787
55.25,-2.50714
55.375,-2.50806
55.5,-2.48427
55.625,-2.47213
55.75,-2.43721
55.875,-2.37721
56,-2.29668
56.125,-2.23124
56.25,-2.15007
56.375,-2.05199
56.5,-1.94154
56.625,-1.84717
56.75,-1.74686
56.875,-1.64059
57,-1.53197
57.125,-1.4379
57.25,-1.34794
57.375,-1.26295
57.5,-1.18498
57.625,-1.11799
57.75,-1.0629
57.875,-1.02098
58,-0.992446
58.125,-0.970205
58.25,-0.963484
58.375,-0.973358
58.5,-0.998413
58.625,-1.02516
58.75,-1.06598
58.875,-1.12122
59,-1.18843
59.125,-1.25395
59.25,-1.32741
59.375,-1.40808
59.5,-1.49335
59.625,-1.57555
59.75,-1.65645
59.875,-1.73416
60,-1.80679
60.125,-1.87724
60.25,-1.9364
60.375,-1.98143
60.5,-2.01186
60.625,-2.04298
60.75,-2.05458
60.875,-2.0434
61,-2.01074
61.125,-1.98271
61.25,-1.93091
61.375,-1.85223
61.5,-1.74961
61.625,-1.65558
61.75,-1.53864
61.875,-1.39648
62,-1.23313
62.125,-1.08114
62.25,-0.912207
62.375,-0.725264
62.5,-0.524579
62.625,-0.335972
62.75,-0.140183
62.875,0.0623972
63,0.268201
63.125,0.463682
63.25,0.654967
63.375,0.840342
63.5,1.01774
63.625,1.18885
63.75,1.34537
63.875,1.48467
64,1.60666
64.125,1.72791
64.25,1.82754
64.375,1.90256
64.5,1.9549
64.625,2.01247
64.75,2.04626
64.875,2.05356
65,2.03791
65.125,2.03265
65.25,2.00668
65.375,1.95812
65.5,1.89129
65.625,1.83818
65.75,1.77174
65.875,1.69122
66,1.6008
66.125,1.52496
66.25,1.44558
66.375,1.36294
66.5,1.28026
66.625,1.21057
66.75,1.14694
66.875,1.09046
67,1.04273
67.125,1.00448
67.25,0.979309
67.375,0.968548
67.5,0.972029
67.625,0.980574
67.75,1.00481
67.875,1.04573
68,1.10166
68.125,1.15851
68.25,1.22857
68.375,1.31199
68.5,1.40623
68.625,1.4986
68.75,1.59722
68.875,1.70102
69,1.80752
69.125,1.91146
69.25,2.01187
69.375,2.1065
69.5,2.19375
69.625,2.28
69.75,2.35258
69.875,2.40833
70,2.4472
70.125,2.48846
70.25,2.5081
70.375,2.50256
70.5,2.4736
70.625,2.45135
70.75,2.40375
70.875,2.32747
71,2.2259
71.125,2.13513
71.25,2.02052
71.375,1.87958
71.5,1.71672
71.625,1.56738
71.75,1.40072
71.875,1.21552
72,1.01632
72.125,0.831176
72.25,0.638785
72.375,0.439372
72.5,0.236663
72.625,0.0460003
72.75,-0.140554
72.875,-0.321511
73,-0.494727
73.125,-0.660141
73.25,-0.811431
73.375,-0.946266
73.5,-1.06451
73.625,-1.18062
73.75,-1.2762
73.875,-1.34865
74,-1.39982
74.125,-1.45482
74.25,-1.48784
74.375,-1.49666
74.5,-1.48462
74.625,-1.48143
74.75,-1.45997
74.875,-1.41886
75,-1.36213
75.125,-1.31735
75.25,-1.26206
75.375,-1.19595
75.5,-1.12282
75.625,-1.0623
75.75,-1.00099
75.875,-0.939619
76,-0.880882
76.125,-0.833044
76.25,-0.793591
76.375,-0.763899
76.5,-0.745053
76.625,-0.733646
76.75,-0.736837
76.875,-0.75612
77,-0.790855
77.125,-0.82886
77.25,-0.883079
77.375,-0.954521
77.5,-1.04117
77.625,-1.12739
77.75,-1.22635
77.875,-1.33807
78,-1.45985
78.125,-1.57905
78.25,-1.70317
78.375,-1.831
78.5,-1.96005
78.625,-2.0865
78.75,-2.20762
78.875,-2.32095
79,-2.42508
79.125,-2.52883
79.25,-2.61702
79.375,-2.68629
79.5,-2.73689
79.625,-2.79105
79.75,-2.82197
79.875,-2.82593
80,-2.80505
80.125,-2.79241
80.25,-2.75332
80.375,-2.68434
80.5,-2.58918
80.625,-2.50654
80.75,-2.39954
80.875,-2.26562
81,-2.10945
81.125,-1.96849
81.25,-1.81018
81.375,-1.6332
81.5,-1.44226
81.625,-1.26694
81.75,-1.08454
81.875,-0.895145
82,-0.702564
82.125,-0.523439
82.25,-0.348425
82.375,-0.178803
82.5,-0.0167457
82.625,0.136214
82.75,0.275542
82.875,0.399218
83,0.507073
83.125,0.611507
83.25,0.696625
83.375,0.760264
83.5,0.804162
83.625,0.85046
83.75,0.876805
83.875,0.88148
84,0.867606
84.125,0.860901
84.25,0.83862
84.375,0.799935
84.5,0.748522
84.625,0.707062
84.75,0.658158
84.875,0.602049
85,0.542041
85.125,0.492353
85.25,0.444924
85.375,0.400941
85.5,0.362543
85.625,0.332564
85.75,0.313564
85.875,0.307279
86,0.314212
86.125,0.326101
86.25,0.354393
86.375,0.400809
86.5,0.46418
86.625,0.528557
86.75,0.609977
86.875,0.70955
87,0.824848
87.125,0.937889
87.25,1.06353
87.375,1.2018
87.5,1.34975
87.625,1.49385
87.75,1.642
87.875,1.79289
88,1.94397
88.125,2.09185
88.25,2.2331
88.375,2.36514
88.5,2.48666
88.625,2.60784
88.75,2.71212
88.875,2.79603
89,2.86006
89.125,2.92819
89.25,2.97206
89.375,2.98785
89.5,2.97796
89.625,2.97724
89.75,2.94954
89.875,2.89138
90,2.80675
90.125,2.73571
90.25,2.64035
90.375,2.51806
90.5,2.3737
90.625,2.24567
90.75,2.10068
90.875,1.93741
91,1.76064
91.125,1.60052
91.25,1.43382
91.375,1.26053
91.5,1.08448
91.625,0.92282
91.75,0.765492
91.875,0.613604
92,0.469288
92.125,0.334993
92.25,0.213937
92.375,0.107853
92.5,0.0168937
92.625,-0.0696155
92.75,-0.138032
92.875,-0.186594
93,-0.216977
93.125,-0.24848
93.25,-0.262123
93.375,-0.256688
93.5,-0.235098
93.625,-0.21903
93.75,-0.190196
93.875,-0.148319
94,-0.0967211
94.125,-0.0530125
94.25,-0.00506395
94.375,0.0463319
94.5,0.0983668
94.625,0.142529
94.75,0.181247
94.875,0.212836
95,0.23575
95.125,0.252948
95.25,0.256423
95.375,0.244034
95.5,0.215898
95.625,0.185571
95.75,0.136861
95.875,0.0677616
96,-0.0199909
96.125,-0.106147
96.25,-0.210401
96.375,-0.334031
96.5,-0.474158
96.625,-0.609803
96.75,-0.758217
96.875,-0.919486
97,-1.09039
97.125,-1.25576
97.25,-1.42467
97.375,-1.59582
97.5,-1.76655
97.625,-1.93301
97.75,-2.09198
97.875,-2.2409
98,-2.37849
98.125,-2.51524
98.25,-2.63428
98.375,-2.73217
98.5,-2.80951
98.625,-2.89093
98.75,-2.94764
98.875,-2.97587
99,-2.97818
99.125,-2.98995
99.25,-2.97482
99.375,-2.92939
99.5,-2.85777
99.625,-2.80019
99.75,-2.71887
99.875,-2.61131
100,-2.48243
100.125,-2.37033
100.25,-2.24217
100.375,-2.09672
100.5,-1.93873
100.625,-1.79779
100.75,-1.65116
100.875,-1.49887
101,-1.34461
101.125,-1.20512
101.25,-1.07048
101.375,-0.941712
101.5,-0.820812
101.625,-0.710354
101.75,-0.612955
101.875,-0.530114
102,-0.461895
102.125,-0.398745
102.25,-0.352595
102.375,-0.324843
102.5,-0.313831
102.625,-0.302667
102.75,-0.307342
102.875,-0.328602
103,-0.363693
103.125,-0.3947
103.25,-0.4357
103.375,-0.486436
103.5,-0.543927
103.625,-0.595477
103.75,-0.64808
103.875,-0.700403
104,-0.750127
104.125,-0.794395
104.25,-0.830039
104.375,-0.854879
104.5,-0.867961
104.625,-0.878073
104.75,-0.871701
104.875,-0.846292
105,-0.802586
105.125,-0.759566
105.25,-0.696128
105.375,-0.609955
105.5,-0.503363
105.625,-0.401142
105.75,-0.279651
105.875,-0.137403
106,0.022258
106.125,0.174977
106.25,0.340831
106.375,0.520043
106.5,0.709079
106.625,0.890589
106.75,1.07543
106.875,1.2624
107,1.44869
107.125,1.62924
107.25,1.80188
107.375,1.96412
107.5,2.11468
107.625,2.26343
107.75,2.39418
107.875,2.50359
108,2.59234
108.125,2.68461
108.25,2.75228
108.375,2.79176
108.5,2.80567
108.625,2.82874
108.75,2.82557
108.875,2.79298
109,2.73509
109.125,2.69104
109.25,2.62442
109.375,2.53294
109.5,2.42147
109.625,2.32655
109.75,2.21703
109.875,2.09184
110,1.95558
110.125,1.8361
110.25,1.7123
110.375,1.58431
110.5,1.45562
110.625,1.3414
110.75,1.23295
110.875,1.13126
111,1.03811
111.125,0.955218
111.25,0.885508
111.375,0.830319
111.5,0.789538
111.625,0.753924
111.75,0.734455
111.875,0.732229
112,0.745537
112.125,0.759221
112.25,0.786917
112.375,0.828958
112.5,0.882707
112.625,0.933449
112.75,0.991583
112.875,1.05637
113,1.12513
113.125,1.18961
113.25,1.25213
113.375,1.31084
113.5,1.36389
113.625,1.41369
113.75,1.45185
113.875,1.47571
114,1.48488
114.125,1.4937
114.25,1.4834
114.375,1.45104
114.5,1.39796
114.625,1.34837
114.75,1.27642
114.875,1.17947
115,1.06041
115.125,0.948485
115.25,0.816131
115.375,0.661637
115.5,0.488798
115.625,0.325425
115.75,0.148462
115.875,-0.0424821
116,-0.243562
116.125,-0.434978
116.25,-0.629725
116.375,-0.82675
116.5,-1.02308
116.625,-1.21197
116.75,-1.39284
116.875,-1.56338
117,-1.72222
117.125,-1.87798
117.25,-2.01586
117.375,-2.13275
117.5,-2.22931
117.625,-2.32843
117.75,-2.40355
117.875,-2.45139
118,-2.47455
118.125,-2.50603
118.25,-2.5125
118.375,-2.49109
118.5,-2.44584
118.625,-2.41363
118.75,-2.36057
118.875,-2.28472
119,-2.19074
119.125,-2.11246
119.25,-2.02156
119.375,-1.91724
119.5,-1.80384
119.625,-1.70629
119.75,-1.60627
119.875,-1.50411
120,-1.40295
120.125,-1.31533
120.25,-1.2348
120.375,-1.16243
120.5,-1.09966
120.625,-1.04635
120.75,-1.00669
120.875,-0.981963
121,-0.971782
121.125,-0.966276
121.25,-0.976376
121.375,-1.00296
121.5,-1.0442
121.625,-1.0858
121.75,-1.13988
121.875,-1.20645
122,-1.2829
122.125,-1.35694
122.25,-1.43607
122.375,-1.51913
122.5,-1.60369
122.625,-1.68522
122.75,-1.76205
122.875,-1.83193
123,-1.89338
123.125,-1.95343
123.25,-1.9991
123.375,-2.02734
123.5,-2.03828
123.625,-2.05115
123.75,-2.04255
123.875,-2.0092
124,-1.95298
124.125,-1.90279
124.25,-1.82851
124.375,-1.72726
124.5,-1.6024
124.625,-1.48726
124.75,-1.35068
124.875,-1.19073
125,-1.01164
125.125,-0.844413
125.25,-0.663188
125.375,-0.467394
125.5,-0.26116
125.625,-0.0666928
125.75,0.131183
125.875,0.331602
126,0.531425
126.125,0.722054
126.25,0.904753
126.375,1.07744
126.5,1.23869
126.625,1.3954
126.75,1.53468
126.875,1.65371
127,1.7531
127.125,1.85379
127.25,1.93152
127.375,1.98337
127.5,2.01185
127.625,2.04746
127.75,2.05973
127.875,2.04623
128,2.01083
128.125,1.9872
128.25,1.94492
128.375,1.8825
128.5,1.80431
128.625,1.74042
128.75,1.66635
128.875,1.5817
129,1.49043
129.125,1.41347
129.25,1.33633
129.375,1.25964
129.5,1.1861
129.625,1.12454
129.75,1.0718
129.875,1.02911
130,0.997485
130.125,0.973898
130.25,0.964817
130.375,0.971529
130.5,0.993306
130.625,1.01866
130.75,1.05944
130.875,1.1164
131,1.18749
131.125,1.25837
131.25,1.34055
131.375,1.4338
131.5,1.53549
131.625,1.63484
131.75,1.73733
131.875,1.84152
132,1.94511
132.125,2.04642
132.25,2.1407
132.375,2.22535
132.5,2.29924
132.625,2.3731
132.75,2.43025
132.875,2.46734
133,2.48491
133.125,2.50628
133.25,2.50423
133.375,2.4752
133.5,2.42154
133.625,2.37606
133.75,2.30514
133.875,2.20566
134,2.08145
134.125,1.96916
134.25,1.8347
134.375,1.676
134.5,1.4976
134.625,1.33317
134.75,1.15451
134.875,0.96089
135,0.756671
135.125,0.566108
135.25,0.372109
135.375,0.175352
135.5,-0.0208978
135.625,-0.206308
135.75,-0.383967
135.875,-0.552045
136,-0.709047
136.125,-0.860048
136.25,-0.994273
136.375,-1.10924
136.5,-1.2055
136.625,-1.30166
136.75,-1.37621
136.875,-1.42663
137,-1.45531
137.125,-1.48968
137.25,-1.50277
137.375,-1.49261
137.5,-1.46285
137.625,-1.44325
137.75,-1.40761
137.875,-1.35492
138,-1.28923
138.125,-1.236
138.25,-1.17542
138.375,-1.10757
138.5,-1.03594
138.625,-0.976599
138.75,-0.919748
138.875,-0.866377
139,-0.818685
139.125,-0.780879
139.25,-0.753978
139.375,-0.739466
139.5,-0.737836
139.625,-0.742263
139.75,-0.762397
139.875,-0.799631
140,-0.852803
140.125,-0.907896
140.25,-0.978586
140.375,-1.0656
140.5,-1.1666
140.625,-1.26624
140.75,-1.3764
140.875,-1.4967
141,-1.62441
141.125,-1.74927
141.25,-1.87577
141.375,-2.00225
141.5,-2.1265
141.625,-2.24865
141.75,-2.36191
141.875,-2.46345
142,-2.55237
142.125,-2.64207
142.25,-2.71325
142.375,-2.76233
142.5,-2.79021
142.625,-2.82318
142.75,-2.83128
142.875,-2.81079
143,-2.76442
143.125,-2.72784
143.25,-2.66492
143.375,-2.57244
143.5,-2.45454
143.625,-2.35029
143.75,-2.22354
143.875,-2.07213
144,-1.90084
144.125,-1.74519
144.25,-1.57538
144.375,-1.39056
144.5,-1.19526
144.625,-1.01512
144.75,-0.831701
144.875,-0.645512
145,-0.459886
145.125,-0.286459
145.25,-0.120655
145.375,0.0359374
145.5,0.181801
145.625,0.320383
145.75,0.44291
145.875,0.547244
146,0.633891
146.125,0.719121
146.25,0.784231
146.375,0.827148
146.5,0.850153
146.625,0.877333
146.75,0.885512
146.875,0.873233
147,0.843907
147.125,0.822939
147.25,0.788806
147.375,0.741032
147.5,0.68327
147.625,0.63586
147.75,0.584218
147.875,0.528932
148,0.47299
148.125,0.426958
148.25,0.386352
148.375,0.352602
148.5,0.327326
148.625,0.309432
148.75,0.304803
148.875,0.31524
149,0.340663
149.125,0.36971
149.25,0.41595
149.375,0.480962
149.5,0.56309
149.625,0.644993
149.75,0.74299
149.875,0.857867
150,0.986931
150.125,1.11298
150.25,1.24913
150.375,1.39496
150.5,1.54758
150.625,1.69631
150.75,1.84561
150.875,1.99372
151,2.13843
151.125,2.28068
151.25,2.41267
151.375,2.53146
151.5,2.63631
151.625,2.74218
151.75,2.82825
151.875,2.89085
152,2.93112
152.125,2.9772
152.25,2.99752
152.375,2.98831
152.5,2.95255
152.625,2.92758
152.75,2.87594
152.875,2.79437
153,2.68726
153.125,2.5949
153.25,2.48022
153.375,2.34104
153.5,2.18229
153.625,2.04026
153.75,1.88455
153.875,1.71427
154,1.53398
154.125,1.36987
154.25,1.2029
154.375,1.03351
154.5,0.864999
154.625,0.709611
154.75,0.561892
154.875,0.423223
155,0.295081
155.125,0.175164
155.25,0.070646
155.375,-0.0166606
155.5,-0.0872592
155.625,-0.155342
155.75,-0.204827
155.875,-0.234079
156,-0.245272
156.125,-0.259247
156.25,-0.256582
156.375,-0.236342
156.5,-0.201687
156.625,-0.173606
156.75,-0.135344
156.875,-0.0869838
157,-0.0317735
157.125,0.0152867
157.25,0.063332
157.375,0.111235
157.5,0.156543
157.625,0.194494
157.75,0.223936
157.875,0.242973
158,0.250594
158.125,0.253582
158.25,0.240787
158.375,0.210044
158.5,0.162043
158.625,0.113155
158.75,0.0453964
158.875,-0.0430573
159,-0.150013
159.125,-0.254246
159.25,-0.375317
159.375,-0.514141
159.5,-0.667627
159.625,-0.816038
159.75,-0.974458
159.875,-1.14252
160,-1.31708
160.125,-1.48628
160.25,-1.65537
160.375,-1.82262
160.5,-1.98576
160.625,-2.14555
160.75,-2.2942
160.875,-2.42879
161,-2.54864
161.125,-2.66919
161.25,-2.76921
161.375,-2.84508
161.5,-2.89809
161.625,-2.957
161.75,-2.98987
161.875,-2.99298
162,-2.96949
162.125,-2.95714
162.25,-2.91837
162.375,-2.85004
162.5,-2.75662
162.625,-2.67841
162.75,-2.5786
162.875,-2.45511
163,-2.3129
163.125,-2.18786
163.25,-2.05007
163.375,-1.89873
163.5,-1.73832
163.625,-1.59447
163.75,-1.44858
163.875,-1.30107
164,-1.15511
164.125,-1.02265
164.25,-0.898171
164.375,-0.782925
164.5,-0.67826
164.625,-0.582289
164.75,-0.501245
164.875,-0.436661
165,-0.387973
165.125,-0.342521
165.25,-0.314254
165.375,-0.304404
165.5,-0.310859
165.625,-0.315648
165.75,-0.334775
165.875,-0.368675
166,-0.414416
166.125,-0.455191
166.25,-0.503192
166.375,-0.557793
166.5,-0.61614
166.625,-0.668452
166.75,-0.718517
166.875,-0.764676
167,-0.805007
167.125,-0.840526
167.25,-0.864456
167.375,-0.874428
167.5,-0.870043
167.625,-0.863841
167.75,-0.839312
167.875,-0.793912
168,-0.728949
168.125,-0.665966
168.25,-0.582362
168.375,-0.476039
168.5,-0.349735
168.625,-0.228844
168.75,-0.0902299
168.875,0.0672028
169,0.239946
169.125,0.405298
169.25,0.580801
169.375,0.766201
169.5,0.958109
169.625,1.14283
169.75,1.32712
169.875,1.50934
170,1.68711
170.125,1.86024
170.25,2.02182
170.375,2.169
170.5,2.30113
170.625,2.43315
170.75,2.54445
170.875,2.63156
171,2.69582
171.125,2.76554
171.25,2.80949
171.375,2.82418
171.5,2.8128
171.625,2.81231
171.75,2.78624
171.875,2.73168
172,2.65309
172.125,2.58951
172.25,2.50563
172.375,2.39958
172.5,2.27621
172.625,2.16977
172.75,2.05205
172.875,1.9224
173,1.78513
173.125,1.66413
173.25,1.54235
173.375,1.42028
173.5,1.30084
173.625,1.19464
173.75,1.09711
173.875,1.00942
174,0.932697
174.125,0.864571
174.25,0.811177
174.375,0.773838
174.5,0.751853
174.625,0.73333
174.75,0.730799
174.875,0.745151
175,0.774276
175.125,0.802436
175.25,0.842817
175.375,0.895411
175.5,0.957464
175.625,1.01583
175.75,1.07863
175.875,1.14475
176,1.21169
176.125,1.27445
176.25,1.3319
176.375,1.38188
176.5,1.42297
176.625,1.4616
176.75,1.48572
176.875,1.4925
177,1.48213
177.125,1.47265
177.25,1.44241
177.375,1.38851
177.5,1.31286
177.625,1.242
177.75,1.14883
177.875,1.03099
178,0.891725
178.125,0.76058
178.25,0.61081
178.375,0.441115
178.5,0.255412
178.625,0.0795055
178.75,-0.106819
178.875,-0.303467
179,-0.506785
179.125,-0.700922
179.25,-0.894562
179.375,-1.0862
179.5,-1.27333
179.625,-1.45428
179.75,-1.6236
179.875,-1.77865
180,-1.91873
180.125,-2.05753
180.25,-2.17589
180.375,-2.27056
180.5,-2.34288
180.625,-2.41976
180.75,-2.47169
180.875,-2.49548
181,-2.49427
181.125,-2.50316
181.25,-2.48788
181.375,-2.44584
181.5,-2.38139
181.625,-2.33115
181.75,-2.26245
181.875,-2.17375
182,-2.06969
182.125,-1.98166
182.25,-1.88434
182.375,-1.77732
182.5,-1.66462
182.625,-1.56724
182.75,-1.47081
182.875,-1.37595
183,-1.28526
183.125,-1.20689
183.25,-1.13827
183.375,-1.08057
183.5,-1.03463
183.625,-0.996555
183.75,-0.97336
183.875,-0.966244
184,-0.974277
184.125,-0.985427
184.25,-1.01168
184.375,-1.05367
184.5,-1.10922
184.625,-1.16399
184.75,-1.22915
184.875,-1.30433
185,-1.3869
185.125,-1.46659
185.25,-1.54823
185.375,-1.63027
185.5,-1.71051
185.625,-1.78804
185.75,-1.85748
185.875,-1.91624
186,-1.96335
186.125,-2.01004
186.25,-2.03956
186.375,-2.04871
186.5,-2.03822
186.625,-2.03102
186.75,-2.00091
186.875,-1.94466
187,-1.8647
187.125,-1.79213
187.25,-1.69576
187.375,-1.57299
187.5,-1.42756
187.625,-1.29278
187.75,-1.13858
187.875,-0.963484
188,-0.771765
188.125,-0.592156
188.25,-0.401867
188.375,-0.200815
188.5,0.00710524
188.625,0.203856
